mlb_id,name,team,single,double,triple,hr,sb,r,rbi,cs,k,bb,avg,wt_avg,woba,std_plus,pa
676356,Jonny Deluca,TB,80.277365,24.184776,4.397232,10.13958,21.622,64.866,58.038,5.2901884,113.8,44.382,0.2268297,0.0602327,0.2795775,3.7942947,569
686681,Michael Massey,KC,85.809216,31.20894,3.065904,18.93771,2.82,63.732,70.5,1.3808055,102.648,28.764,0.2597392,0.0683655,0.3144943,3.1836508,564
690993,Colt Keith,DET,96.857328,23.102696,4.117212,15.254928,3.934,68.564,69.126,1.5818387,103.408,45.522,0.2697737,0.0707548,0.3255852,3.142421,562
669357,Nolan Gorman,STL,64.066314,23.249378,0,27.056928,3.372,64.63,75.87,2.0851236,184.898,51.142,0.2238834,0.058719,0.311939,3.8976109,562
467793,Carlos Santana,CLE,75.685632,23.80884,0,17.0544,3.1977,65.637,70.125,0.8985867,103.224,60.588,0.2329058,0.0609766,0.3080123,2.8411883,561
656555,Rhys Hoskins,MIL,60.920673,27.100788,0,24.85791,1.683,63.954,77.979,0.8743127,160.446,56.1,0.2235678,0.0585319,0.31438,3.5384328,561
,Nick Gonzales,PIT,87.9552,28.431,2.88684,12.4335,8.1,61.02,58.32,2.1804866,107.46,42.12,0.2645347,0.0666648,0.3181376,2.6136346,540
673962,Josh Jung,TEX,80.841222,25.523256,2.167704,22.831578,2.805,68.442,71.808,1.7139626,146.982,30.855,0.2477884,0.064873,0.3097405,3.6263954,561
,Jeimer Candelario,CIN,70.229985,30.37944,2.313875,18.08835,3.21,62.595,65.805,1.9208865,127.865,44.94,0.2469323,0.0616527,0.3195568,2.7307103,535
664040,Brandon Lowe,TB,70.741965,25.73424,3.0636,26.3736,6.105,75.48,71.04,1.5644261,144.855,48.285,0.2484896,0.0643608,0.3346746,4.5124846,555
,Tyler Fitzgerald,SF,73.637196,25.84566,3.823056,15.00783,22.24,63.384,61.716,4.9586863,165.132,37.808,0.2283203,0.0592433,0.2869822,4.3690306,556
,Matt Shaw,CHC,77.34438,22.83057,3.303594,11.986425,16.032,60.12,56.613,4.861564,111.222,43.086,0.2521543,0.0589555,0.3111543,3.1103585,501
681082,Bryson Stott,PHI,93.899616,22.673952,2.81244,12.93336,24.4536,65.136,57.96,5.2356929,95.496,45.264,0.2611209,0.0672668,0.3133237,4.6235439,552
,Tirso Ornelas,SD,82.0952,23.2562,0.8723,17.0445,6.6,55.55,61.6,1.6238409,113.3,41.8,0.2425584,0.0622586,0.3018898,2.6737295,550
571448,Nolan Arenado,STL,90.94085,26.6376,1.6401,17.1336,2.2,65.45,70.95,1.076461,84.15,35.75,0.2651476,0.0680567,0.3185982,2.9989543,550
660670,Ronald Acuna Jr.,ATL,79.5567,26.523068,1.48485,22.855228,34.386,87.007,61.999,8.8996506,100.032,59.915,0.2828542,0.0687734,0.3705868,7.5490818,521
671277,Luis Garcia Jr.,WAS,99.05805,24.638796,2.011464,17.279808,17.472,63.3906,69.7242,5.2870843,90.09,34.398,0.2794909,0.0712165,0.3293858,4.7203243,546
686797,Brooks Lee,MIN,86.048415,28.53075,2.11024,15.82462,6.54,62.675,61.585,1.662744,81.205,44.69,0.2648638,0.0673658,0.3258729,2.9458311,545
,Kyle Stowers,MIA,72.55872,25.60608,2.363136,15.081856,1.088,59.296,62.016,0.8895719,169.728,39.168,0.2290065,0.0581389,0.2888163,1.8607841,544
,Hyeseong Kim,LAD,101.967255,27.13914,4.090419,7.1676,22.263,66.246,46.155,0,80.364,50.499,0.2850033,0.0722221,0.3309894,3.6489078,543
666139,Josh Lowe,TB,71.5155,26.3718,2.898,16.632,30.45,64.575,67.2,4.7674423,144.9,46.2,0.2452325,0.0600838,0.3161665,5.6831413,525
596115,Trevor Story,BOS,70.70598,28.6416,1.71072,18.2952,14.04,62.1,65.34,5.2507239,162.54,37.8,0.2376613,0.0598925,0.3031852,3.8684429,540
691016,Tyler Soderstrom,ATH,66.712,24.748,1.076,27.438,0,64.022,68.326,0.5413826,142.57,48.42,0.2450549,0.061527,0.334698,3.3917449,538
663886,Tyler Stephenson,CIN,75.44628,27.94584,1.3494,19.33932,0.52,62.4,67.08,0.4934375,119.6,49.4,0.2636652,0.0639847,0.339691,2.664965,520
605137,Josh Bell,WAS,77.031825,21.960666,1.472679,17.922658,1.1193,60.762,67.158,0.3928286,107.666,47.97,0.2440835,0.0607136,0.3132325,2.4358748,533
666158,Gavin Lux,CIN,85.26693,23.64648,2.29225,13.14082,8.48,61.48,57.24,1.9781444,115.54,48.76,0.2583877,0.0639099,0.3180653,2.6098789,530
687952,Christian Encarnacion-Strand,CIN,67.78716,22.01901,0.87365,26.18021,1.01,61.61,69.69,0.8620195,132.815,35.35,0.2488237,0.0586413,0.3280935,3.2540178,505
641487,J.P. Crawford,SEA,78.5354,22.01355,1.26723,8.20864,2.12,59.89,47.17,0,99.11,60.42,0.2343047,0.0579532,0.2966459,0.8505131,530
669257,Will Smith,LAD,70.676496,27.94176,1.767744,22.0704,1.056,67.584,71.808,0.7046462,91.344,54.912,0.2588449,0.0637813,0.3454324,3.2942567,528
,Otto Lopez,MIA,99.136224,24.300672,3.440448,6.057216,24.288,59.136,49.104,5.0869225,92.928,39.072,0.2718898,0.0669957,0.3077617,3.4631178,528
681481,Kerry Carpenter,DET,72.871452,25.1906,3.860802,26.143416,2.635,70.091,75.888,1.3449539,133.331,40.052,0.2629978,0.0646819,0.3453658,4.1017494,527
,Jacob Young,WAS,94.71,19.055925,2.90115,4.1538,30.45,58.275,44.5725,6.4098556,103.95,33.075,0.2456083,0.0601759,0.2728206,3.5631343,525
669003,Garrett Mitchell,MIL,73.882641,21.864015,2.54178,18.097892,23.012,60.145,62.76,6.2114086,152.193,54.392,0.2483661,0.0606198,0.3260999,4.7309846,523
,Jacob Wilson,ATH,99.18,23.49,4.698,7.83,7.83,63.162,48.024,1.3954666,60.03,55.332,0.2897092,0.0705753,0.341707,2.0101395,522
666134,Nolan Jones,COL,74.140704,24.398802,3.0276,16.74837,13.572,64.206,61.074,3.532009,146.682,55.332,0.2535324,0.0617624,0.3307346,3.6598621,522
687263,Zach Neto,LAA,72.946252,27.16494,2.61021,15.924886,23.966,68.251,63.041,6.2932993,125.561,38.033,0.2456613,0.0597303,0.3084157,4.8609663,521
641933,Tyler O'Neill,BAL,60.64032,19.65132,0,31.0284,4.16,66.56,70.2,1.6147981,163.28,54.6,0.2391922,0.0580458,0.3426426,4.2218032,520
,Victor Scott II,STL,81.17408,19.93784,4.13504,9.08128,35.36,58.76,45.76,6.4240312,112.32,35.88,0.2361568,0.0573092,0.2810358,4.5398645,520
666176,Jo Adell,LAA,58.73602,21.115752,1.557108,20.746936,21.238,62.16,65.786,5.1835279,153.328,38.85,0.2132022,0.0515397,0.2880144,4.6390124,518
643217,Andrew Benintendi,CHW,83.436045,22.543785,1.679216,11.712635,4.136,57.904,53.768,2.1796323,89.441,41.36,0.2509707,0.0605527,0.3029243,1.6504764,517
664728,Kyle Isbel,KC,78.126972,22.998745,5.620824,9.086275,16.027,59.972,47.564,3.6253308,105.468,35.156,0.2403948,0.0580011,0.2883812,2.5030745,517
664983,Jake McCarthy,ARI,89.21345,24.2462,5.70208,8.12464,27.81,64.89,57.165,6.4817583,87.035,37.595,0.2666214,0.06408,0.3113247,4.3946398,515
670242,Matt Wallner,MIN,53.997354,24.169995,1.489752,29.790936,6.156,62.4321,70.281,1.242954,175.959,50.787,0.2367913,0.0566896,0.3413905,4.1531126,513
681351,Logan O'Hoppe,LAA,68.657152,24.2688,1.539072,24.823808,6.656,60.928,62.976,1.3312509,138.24,37.376,0.2513333,0.0600538,0.3300587,3.5642982,512
669127,Shea Langeliers,ATH,61.32,21.7175,1.022,25.039,4.599,61.831,66.43,1.4181086,142.569,41.391,0.2323177,0.0554018,0.31654,3.3366686,511
678246,Miguel Vargas,CHW,70.222775,22.999215,2.46036,13.9279,10.605,56.055,54.035,3.1147451,97.97,56.56,0.2444257,0.0576048,0.3203075,2.4353768,505
682626,Francisco Alvarez,NYM,64.69252,20.520675,0.88375,20.87064,2.02,57.57,65.145,0.848564,122.21,43.935,0.2320011,0.0546766,0.3097848,2.4495439,505
676475,Alec Burleson,STL,90.24249,21.910435,1.00394,13.34816,7.07,65.65,61.105,2.2374663,66.155,33.835,0.2684941,0.0632771,0.3144847,2.7057013,505
596146,Max Kepler,PHI,72.774576,23.659776,2.054304,18.24984,2.2176,59.976,59.472,0.630551,108.36,47.88,0.2559381,0.0601985,0.3309783,2.3003905,504
662139,Daulton Varsho,TOR,63.74016,23.744115,2.607552,14.674522,5.533,63.378,58.348,3.3632645,137.319,41.246,0.2268878,0.0532598,0.2942872,2.1611975,503
656775,Cedric Mullins,BAL,70.974768,21.403272,2.70829,16.15185,25.602,64.758,55.722,6.3396845,99.898,46.184,0.2440419,0.0571726,0.3148567,4.6335747,502
545361,Mike Trout,LAA,65.206152,20.897712,2.008008,29.04297,10.02,69.0378,71.643,2.2443458,126.252,60.621,0.2660319,0.0622002,0.3734904,4.9500697,501
673490,Ha-seong Kim,TB,72.823212,19.717992,2.68272,10.10394,21.87,60.75,50.058,5.2107773,86.508,56.376,0.2451629,0.0556047,0.3138421,3.2756978,486
643396,Isiah Kiner-Falefa,PIT,90.88704,19.846944,2.651616,6.85224,12.4,62,46.624,3.3710176,80.352,28.768,0.2573408,0.0595677,0.2880195,1.9703823,496
702616,Jackson Holliday,BAL,74.638368,18.593172,4.246944,11.80062,16.236,62.484,53.136,2.0865716,132.84,54.12,0.249564,0.0573017,0.3191362,3.0210468,492
676801,Chas McCormick,HOU,73.918577,20.539512,1.352214,15.784177,16.203,60.884,54.01,4.4144642,124.714,38.789,0.2467752,0.0565462,0.3086996,3.3522505,491
624424,Michael Conforto,LAD,63.781416,23.38574,1.222857,24.1065,2.1428,62.336,69.154,0.6926424,114.445,50.161,0.257524,0.0585284,0.3502074,3.1828996,487
664238,Dylan Moore,SEA,53.895456,21.083166,1.93671,11.290752,23.328,52.488,44.226,6.318,145.314,51.03,0.2027866,0.0459934,0.2777765,2.7795171,486
660688,Keibert Ruiz,WAS,80.351595,21.45447,0,13.938966,3.8394,51.516,58.3686,1.18395,57.348,24.786,0.2509573,0.0569189,0.2938777,1.6559292,486
672275,Patrick Bailey,SF,73.582602,23.899488,1.104744,12.37053,1.928,53.984,50.128,1.0126268,115.198,44.344,0.2535264,0.0570283,0.315543,1.1077995,482
571970,Max Muncy,LAD,48.30408,19.7568,0,23.76,0.48,66.72,67.68,0.8193449,131.52,65.28,0.2214045,0.0495961,0.3339164,2.7499978,480
672515,Gabriel Moreno,ARI,80.855612,27.61884,2.646208,9.758848,6.692,58.794,54.97,1.7264395,69.31,47.8,0.2809844,0.0626802,0.340441,1.8868788,478
672284,Jarred Kelenic,ATL,36.150198,13.853829,1.0146,8.784567,6.675,31.3725,30.171,1.8309265,76.896,21.093,0.2431944,0.030303,0.3109801,-0.9647908,267
663616,Trevor Larnach,MIN,61.3727622,26.024232,0.925408,17.34901,2.39,59.272,54.97,1.2509457,122.368,48.278,0.2459065,0.0548552,0.3271698,1.8845509,478
670042,Luke Raley,SEA,57.577968,17.64776,1.523864,18.970864,9.56,54.014,57.36,1.912,144.356,35.85,0.2164886,0.0482929,0.2890279,2.5295229,478
691277,Deyvison De Los Santos,MIA,63.3555,23.8488,1.0317,22.2509,0.475,53.2,61.75,0.5809521,136.8,23.275,0.2445889,0.0542189,0.3116205,2.1482857,475
650559,Bryan De La Cruz,ATL,32.690016,8.1868875,0.63555,6.892261,1.9624,26.537,24.976,0.6157802,57.534,12.042,0.2294519,0.023879,0.2791044,-2.2089799,223
686217,Sal Frelick,MIL,89.168307,16.627242,2.746872,3.97524,16.014,50.868,41.448,3.5550074,66.882,43.332,0.2630958,0.0578303,0.3011788,1.5236951,471
519317,Giancarlo Stanton,NYY,49.632,18.0292,0,28.92568,0.47,60.63,68.62,0.3835351,145.23,40.89,0.2250865,0.0493705,0.3248508,3.0770491,470
807799,Masataka Yoshida,BOS,83.956392,23.78844,2.47104,12.684672,4.212,55.4112,56.628,0.9307105,69.732,35.1,0.2839005,0.0620058,0.3364382,1.8158036,468
573262,Mike Yastrzemski,SF,54.650616,20.699254,3.204216,16.4964,3.262,55.454,50.328,1.2047163,118.83,41.94,0.224144,0.0487453,0.303182,1.423469,466
669224,Austin Wells,NYY,57.97536,21.220752,0.342523,17.225726,3.5036,56.703,61.774,1.1105505,97.271,48.405,0.2345263,0.050456,0.3174371,1.9859911,461
664774,LaMonte Wade Jr.,SF,67.580295,20.477159,1.584918,9.383655,1.383,58.086,46.561,0.7633425,94.966,60.852,0.2474735,0.0532414,0.3227583,0.6448951,461
642731,Thairo Estrada,COL,73.5984,20.818224,1.3224,13.68684,10.944,53.352,55.176,3.2050613,95.304,18.696,0.2502284,0.0532502,0.2925459,2.254194,456
669016,Brandon Marsh,PHI,63.13776,21.852432,3.252648,12.62664,15.048,55.632,51.984,3.4364204,136.8,48.336,0.2474329,0.0526553,0.3223336,2.5585586,456
457705,Andrew McCutchen,PIT,54.2594,17.70093,0.73062,12.08352,0.82,47.97,43.05,1.4864574,101.27,43.05,0.2310246,0.0442041,0.3055013,0.1047757,410
663538,Nico Hoerner,CHC,83.5146,17.1957,2.36285,3.29208,20.64,50.31,37.41,4.6978432,46.87,28.81,0.2651243,0.0532033,0.2918401,1.6694393,430
677587,Brayan Rocchio,CLE,71.162112,20.71072,1.212192,6.4904,12.4928,55.2904,48.6048,3.6184829,97.112,46.848,0.2257168,0.0514048,0.2789245,1.5224133,488
570482,Gio Urshela,ATH,76.84,22.6,0.904,7.232,1.8984,49.72,46.556,0.5488776,77.292,23.052,0.2507903,0.0529017,0.283008,0.2225724,452
694497,Evan Carter,TEX,66.325413,20.082128,2.613996,13.041567,13.53,56.826,48.3923,3.1924863,112.75,51.865,0.2557107,0.0538203,0.3323331,2.3904091,451
677800,Wilyer Abreu,BOS,55.8743233,23.81496,1.422432,15.21212,8.3514,51.186,51.9942,2.5285954,125.271,42.655,0.2370494,0.0496713,0.3148499,1.8196111,449
643446,Jeff McNeil,NYM,71.952384,20.32128,1.176,5.870592,4.032,51.968,44.8,1.227693,60.928,30.912,0.2381278,0.0497861,0.2766477,0.2376993,448
592626,Joc Pederson,TEX,57.925056,18.213888,0.865536,22.071168,3.136,60.032,56.896,1.7286743,109.76,50.624,0.2493247,0.0521271,0.3451537,2.4141179,448
621439,Byron Buxton,MIN,54.473994,25.68291,2.590368,23.1251,8.028,67.792,63.778,1.8852956,120.866,28.098,0.2533426,0.0527307,0.3363526,3.5456104,446
,Joey Bart,PIT,65.83406,19.724796,0,15.198342,0.446,47.722,50.844,0.4656954,124.434,30.774,0.2426563,0.0505064,0.3016711,0.8194844,446
643565,Mike Tauchman,CHW,68.6546,17.679405,1.44536,7.451525,9.79,56.515,40.94,1.8282782,91.67,57.405,0.2456969,0.0510246,0.3140892,1.0918743,445
681146,Jonah Bride,MIA,65.302848,18.49328,0.960024,9.718696,0.884,48.62,50.388,0.7264807,91.052,50.388,0.241246,0.0497626,0.3093227,0.3303402,442
700932,Kyle Manzardo,CLE,58.531968,23.71335,0,17.8353,1.341,59.3169,54.2211,0.64064,103.704,47.829,0.2507212,0.0523021,0.3360494,1.7046985,447
663647,Ke'Bryan Hayes,PIT,73.176894,20.432412,3.0648618,9.341703,13.23,47.187,48.069,3.1951026,82.908,27.342,0.2562887,0.0527458,0.3006637,1.6534586,441
669221,Sean Murphy,ATL,54.4937436,19.409654,0,16.758573,1.1637,54.306,58.185,0.3400554,96.113,42.238,0.2332069,0.0469071,0.3137945,1.3690017,431
680777,Ryan Jeffers,MIN,55.5806925,19.764219,0.849904,17.299234,4.0388,54.875,55.314,1.0482312,100.97,38.632,0.2335203,0.047842,0.3110558,1.6988389,439
671056,Ivan Herrera,STL,77.546716,17.71804,1.309098,12.018064,6.585,52.241,45.656,1.6744113,88.239,50.485,0.2795051,0.057263,0.3457648,1.4030687,439
669134,Luis Campusano,SD,70.48305,21.319785,0,12.58194,0.435,52.2,51.33,0.3659419,60.9,30.015,0.2577497,0.0523248,0.3100299,0.7845099,435
592663,J.T. Realmuto,PHI,62.7026989,21.918936,2.195945,13.77045,8.62,51.289,53.013,1.8227095,102.578,31.032,0.2514902,0.0505846,0.3138592,1.778222,431
676694,Jake Meyers,HOU,60.87682,17.98776,1.57896,11.14775,9.073,49.88,47.73,2.2502589,105.35,30.1,0.2290355,0.0459612,0.2834839,1.2056748,430
608385,Jesse Winker,NYM,60.273888,18.51822,0.37275,12.023424,4.26,49.842,44.304,2.556,90.738,54.528,0.2454782,0.0488026,0.3260324,0.7380099,426
657136,Connor Wong,BOS,61.2738765,22.43592,0.893376,12.28392,6.345,46.107,42.723,2.5415026,111.672,24.534,0.2431502,0.0479993,0.2957671,0.8006704,423
669004,MJ Melendez,KC,54.227,18.77267,2.293992,13.2719,4.22,47.686,51.484,2.1098382,108.032,37.136,0.2301217,0.04532,0.3016077,0.8986455,422
666703,Eguy Rosario,SD,58.430964,16.22168,1.003938,13.949632,7.174,48.108,50.64,3.0305412,121.958,23.21,0.2246952,0.0442514,0.2783382,1.2429464,422
672386,Alejandro Kirk,TOR,73.1808,22.029,0,9.29544,0.042,45.78,48.72,0.2549404,52.92,39.9,0.2749414,0.0538902,0.3295742,0.1936793,420
592178,Kris Bryant,COL,59.38982,19.397515,0,10.3086,0.415,48.97,46.895,0.2787109,108.73,39.01,0.2369636,0.0458934,0.2997135,0.1016198,415
666624,Christopher Morel,TB,54.651464,19.772088,1.051008,19.79208,5.712,57.596,61.404,3.0256022,132.328,46.648,0.2218847,0.0492895,0.3080527,2.4550958,476
666310,Bo Naylor,CLE,52.08,17.8248,1.39104,14.763,7.056,48.342,48.846,2.0059348,118.02,39.06,0.2259118,0.0442801,0.3026525,1.2584362,420
641584,Jake Fraley,CIN,59.16078,17.25828,1.60025,6.25485,16.65,45.51,39.96,4.2909006,65.86,34.78,0.2513996,0.0434097,0.3052991,1.1077599,370
,Brooks Baldwin,CHW,64.06071,17.918748,1.63212,5.93955,15.5976,45.024,38.19,2.6567094,65.928,30.15,0.2408259,0.0451803,0.2843398,0.9481466,402
,Endy Rodriguez,PIT,58.852616,20.836764,1.037124,11.792484,2.716,42.292,44.232,0.8873723,77.212,31.04,0.2591859,0.0469314,0.3215232,0.2416316,388
,Jonathan Aranda,TB,54.76044,18.639936,1.331424,13.33233,0.0402,45.024,47.436,0.4666948,101.706,39.396,0.2428659,0.045563,0.3178312,0.2329452,402
,Ernie Clement,TOR,67.25862,20.663202,1.73664,7.279416,10.452,46.23,40.2,2.5237497,41.808,17.286,0.2519739,0.0472718,0.2846721,0.6762605,402
571745,Mitch Haniger,SEA,51.75306,16.655535,0,13.197712,0.0401,40.1,44.11,0,115.087,36.09,0.2236341,0.0418507,0.2942252,-0.1671861,401
,Jhonkensy Noel,CLE,49.377792,15.583968,0.337824,22.0932,0.5712,45.696,55.1616,0.4362711,117.912,27.336,0.2295798,0.0437134,0.3108277,1.3400417,408
643376,Danny Jansen,TB,45.034332,20.813436,0,13.82535,0,44.688,49.875,0.3113011,83.391,43.092,0.2238587,0.0416838,0.3091611,0.2118636,399
518934,DJ LeMahieu,NYY,60.672,18.18264,0.58697,5.643365,0.79,42.265,39.5,0.8994533,73.075,39.105,0.2390733,0.0440705,0.2927593,-0.814017,395
666397,Edouard Julien,MIN,49.443456,16.698603,1.129656,10.084825,6.613,46.4855,35.9825,1.2935722,118.256,49.014,0.2275286,0.0413053,0.3098401,0.1867185,389
,Thomas Saggese,STL,56.4098236,17.662545,1.546664,9.1804,6.613,42.012,38.9,1.2901261,97.25,21.395,0.2306808,0.0418776,0.2763425,0.0733868,389
642350,Jose Siri,NYM,41.543936,15.03306,1.358,16.035264,15.908,43.068,44.62,2.716,136.188,26.384,0.2045547,0.0370392,0.2783842,1.8210054,388
,Griffin Conine,MIA,50.95116,13.585448,0,12.78172,0.764,37.818,42.402,0.2704671,126.442,30.178,0.2197655,0.0391781,0.284054,-0.3435519,382
677950,Alek Thomas,ARI,60.088392,19.81854,3.662064,8.7696,9.828,47.628,44.226,2.5416913,68.04,26.46,0.2626688,0.0463362,0.3160014,0.8911674,378
,Juan Brito,CLE,43.4496,16.5516,0.7452,9.12,5.1,37.2,39.3,1.3153718,66.6,31.5,0.2602101,0.0364305,0.3344196,-0.4239783,300
683146,Brett Baty,NYM,52.759728,13.57398,0,11.240208,0.756,40.068,43.848,0.756,95.256,32.13,0.2242863,0.0395653,0.2866686,-0.3624108,378
,Nick Yorke,PIT,51.28175,15.400125,0.868725,6.884475,10.725,36.075,32.175,2.2209654,64.675,30.875,0.2530729,0.0383839,0.3110402,-0.2091281,325
672695,Geraldo Perdomo,ARI,60.109791,14.29092,2.56732,4.820032,10.017,41.923,34.874,2.736833,62.328,37.842,0.2454933,0.0425044,0.2988689,-0.0765397,371
,Roman Anthony,BOS,55.462645,18.03802,1.567104,12.210352,9.275,44.891,42.294,2.1551688,91.266,38.584,0.2625569,0.0454588,0.3374545,0.9822591,371
527038,Wilmer Flores,SF,53.636583,18.395664,0.425166,8.53671,0.0371,41.923,41.181,0.2764209,67.151,32.648,0.2393783,0.0414456,0.2984986,-0.6660717,371
669701,Josh Smith,TEX,54.560373,17.238144,1.433544,8.344161,5.9731,43.036,36.729,1.7528291,77.91,32.648,0.2410987,0.0417435,0.3000404,-0.120698,371
,Trey Sweeney,DET,54.49878,15.20996,2.25885,6.58008,9.25,42.55,39.22,2.0538235,103.97,27.38,0.2292559,0.0395861,0.2779208,0.0670959,370
656976,Pavin Smith,ARI,50.9870916,16.18803,1.532088,11.98512,1.476,43.173,42.435,0.6187046,74.169,40.221,0.2454303,0.0422644,0.3240524,-0.0671943,369
696100,Hunter Goodman,COL,48.836412,17.247429,0.053505,19.09575,1.845,44.28,51.66,0.8302269,103.32,20.295,0.2444275,0.0420917,0.3172236,0.9822642,369
,Blake Perkins,MIL,53.19135,13.026438,1.79334,5.839425,14.022,41.697,33.948,3.6008854,92.619,37.269,0.2226218,0.0383367,0.2808348,0.2895314,369
,Derek Hill,MIA,54.74736,16.936832,1.598592,9.850624,9.8992,37.904,33.856,2.4739222,101.936,26.128,0.2431712,0.0417619,0.2984926,0.2096704,368
,Donovan Solano,SEA,61.749952,13.54964,0.292499,6.039352,0.734,37.801,41.104,0,82.575,27.892,0.240724,0.0412293,0.2816228,-0.9667912,367
,Josh Rojas,CHW,53.86605,14.18616,1.188768,7.2102,10.98,42.09,33.672,2.3620269,88.206,32.208,0.2290384,0.039121,0.2839959,0.1118581,366
666023,Freddy Fermin,KC,64.714656,15.8844,0,7.4481,0.732,41.724,42.456,0.5232337,66.978,24.888,0.258118,0.0440879,0.2982275,-0.5684086,366
691783,Jordan Lawlar,ARI,54.30251,17.57475,2.5258,10.1616,18.25,45.99,39.42,3.0859238,91.98,32.85,0.2545978,0.0433678,0.3205549,1.657549,365
516782,Starling Marte,NYM,61.941152,16.51104,1.911,8.072064,16.744,42.952,38.584,2.9175981,81.9,24.752,0.2606803,0.0442823,0.3066921,1.1981497,364
665804,Miguel Amaya,CHC,51.740208,14.69772,1.18692,8.26848,2.268,41.76,39.24,0.5108628,77.04,25.92,0.2271711,0.0381659,0.2790089,-0.6220366,360
,Chase Meidroth,CHW,64.67986,13.529178,1.162784,4.58419,13.246,41.17,32.22,1.5580621,72.316,47.614,0.270489,0.0451911,0.3298689,0.2434539,358
592669,Hunter Renfroe,KC,47.268468,15.2334,0,11.03895,0.702,40.365,43.875,0.4441511,78.975,28.782,0.2282331,0.0373857,0.2929992,-0.4517231,351
682668,Luisangel Acuna,NYM,48.8516,15.54525,1.53125,8.82,16.45,43.75,35,3.15,65.1,22.05,0.2279253,0.037229,0.279711,0.9069233,350
668670,Jake Rogers,DET,38.705256,12.642144,0.424908,13.354848,0.696,36.888,39.324,0.5428075,112.404,25.056,0.201667,0.0327517,0.2723343,-0.6427635,348
,Lenyn Sosa,CHW,56.000595,18.157122,0.845292,9.57026,2.7413,37.129,38.864,0.9764572,70.788,12.839,0.2530914,0.0409852,0.2924409,-0.5052447,347
